plan,cut_edges,polsby_popper,density_score,pop_dev,contiguous
514,19.0,0.4747295565424576,0.7,0.0,1.0
515,18.0,0.5131268000863328,0.8,0.0,1.0
516,18.0,0.5131268000863328,0.7,0.0,1.0
517,19.0,0.4747295565424576,0.7,0.0,1.0
518,19.0,0.4747295565424577,0.65,0.0,1.0
519,20.0,0.43633231299858244,0.7,0.0,1.0
520,19.0,0.4747295565424577,0.7,0.0,1.0
521,18.0,0.5131268000863329,0.65,0.0,1.0
522,19.0,0.4747295565424576,0.65,0.0,1.0
523,20.0,0.43633231299858244,0.6,0.0,1.0
524,18.0,0.5131268000863328,0.7,0.0,1.0
525,19.0,0.4747295565424576,0.7,0.0,1.0
526,18.0,0.5131268000863328,0.8,0.0,1.0
527,19.0,0.4747295565424576,0.7,0.0,1.0
528,18.0,0.5131268000863328,0.7,0.0,1.0
529,19.0,0.4747295565424576,0.65,0.0,1.0
530,18.0,0.5131268000863328,0.7,0.0,1.0
531,18.0,0.5131268000863328,0.65,0.0,1.0
532,18.0,0.5131268000863328,0.6,0.0,1.0
533,19.0,0.4747295565424576,0.6,0.0,1.0
534,18.0,0.5131268000863328,0.6,0.0,1.0
535,19.0,0.4747295565424576,0.7,0.0,1.0
536,19.0,0.4747295565424577,0.7,0.0,1.0
537,19.0,0.4747295565424576,0.65,0.0,1.0
538,19.0,0.4747295565424577,0.65,0.0,1.0
539,19.0,0.4747295565424576,0.6,0.0,1.0
540,20.0,0.43633231299858244,0.6,0.0,1.0
541,19.0,0.4747295565424576,0.6,0.0,1.0
542,20.0,0.43633231299858244,0.7,0.0,1.0
543,20.0,0.43633231299858244,0.8,0.0,1.0
544,20.0,0.43633231299858244,0.7,0.0,1.0
545,20.0,0.43633231299858244,0.7,0.0,1.0
546,18.0,0.5131268000863328,0.7,0.0,1.0
547,19.0,0.4747295565424576,0.65,0.0,1.0
548,18.0,0.5131268000863328,0.7,0.0,1.0
549,18.0,0.5131268000863328,0.65,0.0,1.0
550,18.0,0.5131268000863328,0.6,0.0,1.0
551,19.0,0.4747295565424576,0.6,0.0,1.0
552,18.0,0.5131268000863328,0.6,0.0,1.0
553,19.0,0.4747295565424576,0.7,0.0,1.0
554,20.0,0.43633231299858244,0.7,0.0,1.0
555,18.0,0.5131268000863329,0.65,0.0,1.0
556,19.0,0.4747295565424577,0.65,0.0,1.0
557,20.0,0.43633231299858244,0.6,0.0,1.0
558,18.0,0.5131268000863328,0.7,0.0,1.0
559,18.0,0.5131268000863328,0.6,0.0,1.0
560,19.0,0.4747295565424576,0.6,0.0,1.0
561,20.0,0.43633231299858244,0.6,0.0,1.0
562,19.0,0.4747295565424577,0.6,0.0,1.0
563,18.0,0.5131268000863329,0.55,0.0,1.0
564,19.0,0.4747295565424576,0.55,0.0,1.0
565,20.0,0.43633231299858244,0.5,0.0,1.0
566,19.0,0.4747295565424577,0.6,0.0,1.0
567,20.0,0.43633231299858244,0.55,0.0,1.0
568,20.0,0.43633231299858244,0.7,0.0,1.0
569,20.0,0.43633231299858244,0.6,0.0,1.0
570,18.0,0.5131268000863329,0.6,0.0,1.0
571,20.0,0.43633231299858244,0.6,0.0,1.0
572,20.0,0.43633231299858244,0.6,0.0,1.0
573,19.0,0.4747295565424577,0.55,0.0,1.0
574,18.0,0.5131268000863329,0.6,0.0,1.0
575,19.0,0.4747295565424576,0.65,0.0,1.0
576,18.0,0.5131268000863328,0.55,0.0,1.0
577,20.0,0.43633231299858244,0.55,0.0,1.0
578,20.0,0.43633231299858244,0.5,0.0,1.0
579,18.0,0.5131268000863329,0.5,0.0,1.0
580,18.0,0.5131268000863328,0.55,0.0,1.0
581,19.0,0.4747295565424577,0.55,0.0,1.0
582,18.0,0.5131268000863329,0.5,0.0,1.0
583,20.0,0.43633231299858244,0.8,0.0,1.0
584,20.0,0.43633231299858244,0.7,0.0,1.0
585,18.0,0.5131268000863329,0.7,0.0,1.0
586,18.0,0.5131268000863329,0.7,0.0,1.0
587,20.0,0.43633231299858244,0.7,0.0,1.0
588,20.0,0.43633231299858244,0.7,0.0,1.0
589,20.0,0.43633231299858244,0.6,0.0,1.0
590,18.0,0.5131268000863329,0.6,0.0,1.0
591,20.0,0.43633231299858244,0.6,0.0,1.0
592,19.0,0.4747295565424577,0.55,0.0,1.0
593,18.0,0.5131268000863329,0.6,0.0,1.0
594,18.0,0.5131268000863328,0.7,0.0,1.0
595,19.0,0.4747295565424576,0.6,0.0,1.0
596,18.0,0.5131268000863328,0.55,0.0,1.0
597,19.0,0.4747295565424577,0.6,0.0,1.0
598,19.0,0.4747295565424576,0.55,0.0,1.0
599,19.0,0.4747295565424577,0.6,0.0,1.0
600,19.0,0.4747295565424576,0.55,0.0,1.0
601,18.0,0.5131268000863329,0.5,0.0,1.0
602,20.0,0.43633231299858244,0.6,0.0,1.0
603,19.0,0.4747295565424576,0.6,0.0,1.0
604,18.0,0.5131268000863329,0.6,0.0,1.0
605,20.0,0.43633231299858244,0.6,0.0,1.0
606,19.0,0.4747295565424577,0.55,0.0,1.0
607,18.0,0.5131268000863328,0.55,0.0,1.0
608,18.0,0.5131268000863329,0.5,0.0,1.0
609,20.0,0.43633231299858244,0.7,0.0,1.0
610,20.0,0.43633231299858244,0.6,0.0,1.0
611,18.0,0.5131268000863329,0.6,0.0,1.0
612,20.0,0.43633231299858244,0.6,0.0,1.0
613,20.0,0.43633231299858244,0.6,0.0,1.0
614,19.0,0.4747295565424577,0.55,0.0,1.0
615,19.0,0.4747295565424576,0.55,0.0,1.0
616,18.0,0.5131268000863328,0.8,0.0,1.0
617,18.0,0.5131268000863328,0.7,0.0,1.0
618,16.0,0.5899212871740833,0.7,0.0,1.0
619,16.0,0.5899212871740833,0.7,0.0,1.0
620,18.0,0.5131268000863328,0.7,0.0,1.0
621,19.0,0.4747295565424576,0.7,0.0,1.0
622,18.0,0.5131268000863328,0.6,0.0,1.0
623,19.0,0.4747295565424576,0.6,0.0,1.0
624,19.0,0.4747295565424576,0.6,0.0,1.0
625,17.0,0.5515240436302081,0.6,0.0,1.0
626,16.0,0.5899212871740833,0.6,0.0,1.0
627,18.0,0.5131268000863328,0.6,0.0,1.0
628,18.0,0.5131268000863328,0.6,0.0,1.0
629,18.0,0.5131268000863328,0.65,0.0,1.0
630,19.0,0.4747295565424576,0.55,0.0,1.0
631,18.0,0.5131268000863328,0.5,0.0,1.0
632,19.0,0.4747295565424576,0.55,0.0,1.0
633,18.0,0.5131268000863328,0.6,0.0,1.0
634,20.0,0.43633231299858244,0.5,0.0,1.0
635,18.0,0.5131268000863328,0.5,0.0,1.0
636,20.0,0.43633231299858244,0.5,0.0,1.0
637,20.0,0.43633231299858244,0.4,0.0,1.0
638,19.0,0.4747295565424576,0.7,0.0,1.0
639,18.0,0.5131268000863328,0.6,0.0,1.0
640,18.0,0.5131268000863328,0.6,0.0,1.0
641,19.0,0.4747295565424577,0.65,0.0,1.0
642,19.0,0.4747295565424576,0.55,0.0,1.0
643,20.0,0.43633231299858244,0.5,0.0,1.0
644,20.0,0.43633231299858244,0.5,0.0,1.0
645,19.0,0.4747295565424576,0.7,0.0,1.0
646,19.0,0.4747295565424576,0.6,0.0,1.0
647,17.0,0.5515240436302081,0.6,0.0,1.0
648,19.0,0.4747295565424576,0.6,0.0,1.0
649,19.0,0.4747295565424576,0.5,0.0,1.0
650,18.0,0.5131268000863328,0.5,0.0,1.0
651,20.0,0.43633231299858244,0.5,0.0,1.0
652,19.0,0.4747295565424577,0.55,0.0,1.0
653,19.0,0.4747295565424577,0.65,0.0,1.0
654,19.0,0.4747295565424577,0.55,0.0,1.0
655,20.0,0.43633231299858244,0.55,0.0,1.0
656,20.0,0.43633231299858244,0.5,0.0,1.0
657,18.0,0.5131268000863328,0.6,0.0,1.0
658,20.0,0.43633231299858244,0.5,0.0,1.0
659,19.0,0.4747295565424577,0.5,0.0,1.0
660,20.0,0.43633231299858244,0.4,0.0,1.0
661,20.0,0.43633231299858244,0.8,0.0,1.0
662,20.0,0.43633231299858244,0.7,0.0,1.0
663,18.0,0.5131268000863329,0.7,0.0,1.0
664,18.0,0.5131268000863329,0.7,0.0,1.0
665,20.0,0.43633231299858244,0.7,0.0,1.0
666,19.0,0.4747295565424576,0.6,0.0,1.0
667,20.0,0.43633231299858244,0.6,0.0,1.0
668,19.0,0.4747295565424576,0.6,0.0,1.0
669,18.0,0.5131268000863328,0.55,0.0,1.0
670,19.0,0.4747295565424577,0.55,0.0,1.0
671,20.0,0.43633231299858244,0.5,0.0,1.0
672,20.0,0.43633231299858244,0.7,0.0,1.0
673,20.0,0.43633231299858244,0.6,0.0,1.0
674,19.0,0.4747295565424576,0.6,0.0,1.0
675,19.0,0.4747295565424576,0.7,0.0,1.0
676,19.0,0.4747295565424576,0.6,0.0,1.0
677,17.0,0.5515240436302081,0.6,0.0,1.0
678,19.0,0.4747295565424576,0.6,0.0,1.0
679,20.0,0.43633231299858244,0.5,0.0,1.0
680,19.0,0.4747295565424577,0.55,0.0,1.0
681,19.0,0.4747295565424576,0.6,0.0,1.0
682,20.0,0.43633231299858244,0.5,0.0,1.0
683,20.0,0.43633231299858244,0.5,0.0,1.0
684,20.0,0.43633231299858244,0.7,0.0,1.0
685,20.0,0.43633231299858244,0.6,0.0,1.0
686,19.0,0.4747295565424577,0.5,0.0,1.0
687,18.0,0.5131268000863328,0.7,0.0,1.0
688,18.0,0.5131268000863328,0.6,0.0,1.0
689,19.0,0.4747295565424576,0.6,0.0,1.0
690,20.0,0.43633231299858244,0.6,0.0,1.0
691,18.0,0.5131268000863328,0.6,0.0,1.0
692,19.0,0.4747295565424577,0.5,0.0,1.0
693,20.0,0.43633231299858244,0.6,0.0,1.0
694,19.0,0.4747295565424577,0.6,0.0,1.0
695,18.0,0.5131268000863329,0.55,0.0,1.0
696,19.0,0.4747295565424576,0.55,0.0,1.0
697,20.0,0.43633231299858244,0.5,0.0,1.0
698,19.0,0.4747295565424576,0.5,0.0,1.0
699,17.0,0.5515240436302081,0.5,0.0,1.0
700,19.0,0.4747295565424576,0.5,0.0,1.0
701,20.0,0.43633231299858244,0.5,0.0,1.0
702,18.0,0.5131268000863329,0.45,0.0,1.0
703,20.0,0.43633231299858244,0.45,0.0,1.0
704,19.0,0.4747295565424576,0.45,0.0,1.0
705,18.0,0.5131268000863328,0.6,0.0,1.0
706,17.0,0.5515240436302081,0.55,0.0,1.0
707,18.0,0.5131268000863328,0.55,0.0,1.0
708,19.0,0.4747295565424576,0.6,0.0,1.0
709,19.0,0.4747295565424576,0.5,0.0,1.0
710,19.0,0.4747295565424577,0.45,0.0,1.0
711,19.0,0.4747295565424577,0.55,0.0,1.0
712,20.0,0.43633231299858244,0.5,0.0,1.0
713,19.0,0.4747295565424576,0.5,0.0,1.0
714,19.0,0.4747295565424577,0.55,0.0,1.0
715,19.0,0.4747295565424577,0.45,0.0,1.0
716,20.0,0.43633231299858244,0.45,0.0,1.0
717,19.0,0.4747295565424577,0.45,0.0,1.0
718,19.0,0.4747295565424576,0.55,0.0,1.0
719,18.0,0.5131268000863328,0.5,0.0,1.0
720,18.0,0.5131268000863328,0.5,0.0,1.0
721,20.0,0.43633231299858244,0.5,0.0,1.0
722,19.0,0.4747295565424577,0.5,0.0,1.0
723,19.0,0.4747295565424576,0.45,0.0,1.0
724,20.0,0.43633231299858244,0.4,0.0,1.0
725,19.0,0.4747295565424577,0.5,0.0,1.0
726,20.0,0.43633231299858244,0.4,0.0,1.0
727,19.0,0.4747295565424576,0.4,0.0,1.0
728,18.0,0.5131268000863328,0.4,0.0,1.0
729,20.0,0.43633231299858244,0.4,0.0,1.0
730,20.0,0.43633231299858244,0.4,0.0,1.0
731,20.0,0.43633231299858244,0.5,0.0,1.0
732,19.0,0.4747295565424576,0.45,0.0,1.0
733,20.0,0.43633231299858244,0.5,0.0,1.0
734,20.0,0.43633231299858244,0.4,0.0,1.0
735,19.0,0.4747295565424576,0.45,0.0,1.0
736,18.0,0.5131268000863328,0.5,0.0,1.0
737,18.0,0.5131268000863328,0.5,0.0,1.0
738,19.0,0.4747295565424576,0.4,0.0,1.0
739,19.0,0.4747295565424577,0.4,0.0,1.0
740,18.0,0.5131268000863329,0.45,0.0,1.0
741,20.0,0.43633231299858244,0.4,0.0,1.0
742,19.0,0.4747295565424576,0.35,0.0,1.0
743,20.0,0.43633231299858244,0.3,0.0,1.0
744,19.0,0.4747295565424577,0.5,0.0,1.0
745,19.0,0.4747295565424576,0.4,0.0,1.0
746,19.0,0.4747295565424576,0.35,0.0,1.0
747,18.0,0.5131268000863328,0.7,0.0,1.0
748,18.0,0.5131268000863328,0.6,0.0,1.0
749,19.0,0.4747295565424576,0.6,0.0,1.0
750,20.0,0.43633231299858244,0.6,0.0,1.0
751,19.0,0.4747295565424577,0.6,0.0,1.0
752,18.0,0.5131268000863329,0.55,0.0,1.0
753,19.0,0.4747295565424576,0.55,0.0,1.0
754,20.0,0.43633231299858244,0.5,0.0,1.0
755,19.0,0.4747295565424577,0.6,0.0,1.0
756,20.0,0.43633231299858244,0.5,0.0,1.0
757,20.0,0.43633231299858244,0.5,0.0,1.0
758,19.0,0.4747295565424576,0.5,0.0,1.0
759,20.0,0.43633231299858244,0.7,0.0,1.0
760,20.0,0.43633231299858244,0.6,0.0,1.0
761,18.0,0.5131268000863329,0.6,0.0,1.0
762,20.0,0.43633231299858244,0.6,0.0,1.0
763,20.0,0.43633231299858244,0.6,0.0,1.0
764,19.0,0.4747295565424577,0.55,0.0,1.0
765,18.0,0.5131268000863329,0.6,0.0,1.0
766,19.0,0.4747295565424576,0.65,0.0,1.0
767,18.0,0.5131268000863328,0.55,0.0,1.0
768,20.0,0.43633231299858244,0.55,0.0,1.0
769,20.0,0.43633231299858244,0.5,0.0,1.0
770,18.0,0.5131268000863329,0.5,0.0,1.0
771,19.0,0.4747295565424576,0.5,0.0,1.0
772,19.0,0.4747295565424577,0.55,0.0,1.0
773,18.0,0.5131268000863329,0.5,0.0,1.0
774,20.0,0.43633231299858244,0.8,0.0,1.0
775,20.0,0.43633231299858244,0.7,0.0,1.0
776,18.0,0.5131268000863329,0.7,0.0,1.0
777,18.0,0.5131268000863329,0.7,0.0,1.0
778,20.0,0.43633231299858244,0.7,0.0,1.0
779,20.0,0.43633231299858244,0.7,0.0,1.0
780,20.0,0.43633231299858244,0.6,0.0,1.0
781,18.0,0.5131268000863329,0.6,0.0,1.0
782,20.0,0.43633231299858244,0.6,0.0,1.0
783,19.0,0.4747295565424577,0.55,0.0,1.0
784,18.0,0.5131268000863329,0.6,0.0,1.0
785,18.0,0.5131268000863328,0.7,0.0,1.0
786,19.0,0.4747295565424576,0.6,0.0,1.0
787,18.0,0.5131268000863328,0.55,0.0,1.0
788,19.0,0.4747295565424577,0.6,0.0,1.0
789,19.0,0.4747295565424576,0.55,0.0,1.0
790,19.0,0.4747295565424577,0.6,0.0,1.0
791,19.0,0.4747295565424576,0.55,0.0,1.0
792,18.0,0.5131268000863329,0.5,0.0,1.0
793,20.0,0.43633231299858244,0.6,0.0,1.0
794,20.0,0.43633231299858244,0.7,0.0,1.0
795,19.0,0.4747295565424577,0.6,0.0,1.0
796,20.0,0.43633231299858244,0.6,0.0,1.0
797,19.0,0.4747295565424576,0.5,0.0,1.0
798,18.0,0.5131268000863329,0.6,0.0,1.0
799,20.0,0.43633231299858244,0.5,0.0,1.0
800,20.0,0.43633231299858244,0.6,0.0,1.0
801,18.0,0.5131268000863329,0.5,0.0,1.0
802,20.0,0.43633231299858244,0.5,0.0,1.0
803,19.0,0.4747295565424576,0.75,0.0,1.0
804,19.0,0.4747295565424576,0.65,0.0,1.0
805,17.0,0.5515240436302081,0.65,0.0,1.0
806,17.0,0.5515240436302081,0.65,0.0,1.0
807,19.0,0.4747295565424576,0.65,0.0,1.0
808,18.0,0.5131268000863328,0.65,0.0,1.0
809,19.0,0.4747295565424576,0.55,0.0,1.0
810,18.0,0.5131268000863328,0.5,0.0,1.0
811,19.0,0.4747295565424576,0.55,0.0,1.0
812,19.0,0.4747295565424576,0.55,0.0,1.0
813,17.0,0.5515240436302081,0.55,0.0,1.0
814,19.0,0.4747295565424576,0.55,0.0,1.0
815,20.0,0.43633231299858244,0.4,0.0,1.0
816,19.0,0.4747295565424577,0.45,0.0,1.0
817,20.0,0.43633231299858244,0.65,0.0,1.0
818,19.0,0.4747295565424576,0.55,0.0,1.0
819,19.0,0.4747295565424576,0.55,0.0,1.0
820,18.0,0.5131268000863328,0.6,0.0,1.0
821,20.0,0.43633231299858244,0.5,0.0,1.0
822,19.0,0.4747295565424577,0.5,0.0,1.0
823,20.0,0.43633231299858244,0.4,0.0,1.0
824,20.0,0.43633231299858244,0.6,0.0,1.0
825,20.0,0.43633231299858244,0.5,0.0,1.0
826,20.0,0.43633231299858244,0.5,0.0,1.0
827,19.0,0.4747295565424576,0.5,0.0,1.0
828,20.0,0.43633231299858244,0.5,0.0,1.0
829,19.0,0.4747295565424577,0.45,0.0,1.0
830,20.0,0.43633231299858244,0.5,0.0,1.0
831,20.0,0.43633231299858244,0.5,0.0,1.0
832,20.0,0.43633231299858244,0.45,0.0,1.0
833,19.0,0.4747295565424576,0.6,0.0,1.0
834,20.0,0.43633231299858244,0.5,0.0,1.0
835,20.0,0.43633231299858244,0.5,0.0,1.0
836,20.0,0.43633231299858244,0.5,0.0,1.0
837,19.0,0.4747295565424576,0.5,0.0,1.0
838,18.0,0.5131268000863328,0.6,0.0,1.0
839,19.0,0.4747295565424577,0.5,0.0,1.0
840,19.0,0.4747295565424577,0.65,0.0,1.0
841,19.0,0.4747295565424577,0.55,0.0,1.0
842,19.0,0.4747295565424577,0.55,0.0,1.0
843,20.0,0.43633231299858244,0.5,0.0,1.0
844,19.0,0.4747295565424576,0.45,0.0,1.0
845,19.0,0.4747295565424576,0.45,0.0,1.0
846,20.0,0.43633231299858244,0.5,0.0,1.0
847,19.0,0.4747295565424576,0.45,0.0,1.0
848,20.0,0.43633231299858244,0.5,0.0,1.0
849,20.0,0.43633231299858244,0.4,0.0,1.0
850,19.0,0.4747295565424576,0.45,0.0,1.0
851,18.0,0.5131268000863328,0.5,0.0,1.0
852,18.0,0.5131268000863328,0.5,0.0,1.0
853,19.0,0.4747295565424576,0.4,0.0,1.0
854,19.0,0.4747295565424577,0.4,0.0,1.0
855,18.0,0.5131268000863329,0.45,0.0,1.0
856,20.0,0.43633231299858244,0.4,0.0,1.0
857,19.0,0.4747295565424576,0.35,0.0,1.0
858,20.0,0.43633231299858244,0.3,0.0,1.0
859,19.0,0.4747295565424577,0.5,0.0,1.0
860,19.0,0.4747295565424577,0.55,0.0,1.0
861,18.0,0.5131268000863329,0.5,0.0,1.0
862,20.0,0.43633231299858244,0.4,0.0,1.0
863,20.0,0.43633231299858244,0.35,0.0,1.0
864,18.0,0.5131268000863329,0.5,0.0,1.0
865,19.0,0.4747295565424576,0.4,0.0,1.0
866,19.0,0.4747295565424577,0.4,0.0,1.0
867,19.0,0.4747295565424576,0.35,0.0,1.0
868,19.0,0.4747295565424577,0.35,0.0,1.0
869,19.0,0.4747295565424576,0.7,0.0,1.0
870,19.0,0.4747295565424576,0.6,0.0,1.0
871,17.0,0.5515240436302081,0.6,0.0,1.0
872,19.0,0.4747295565424576,0.6,0.0,1.0
873,19.0,0.4747295565424576,0.6,0.0,1.0
874,18.0,0.5131268000863328,0.55,0.0,1.0
875,20.0,0.43633231299858244,0.5,0.0,1.0
876,18.0,0.5131268000863329,0.5,0.0,1.0
877,20.0,0.43633231299858244,0.5,0.0,1.0
878,19.0,0.4747295565424576,0.55,0.0,1.0
879,20.0,0.43633231299858244,0.5,0.0,1.0
880,19.0,0.4747295565424576,0.45,0.0,1.0
881,18.0,0.5131268000863328,0.8,0.0,1.0
882,18.0,0.5131268000863328,0.7,0.0,1.0
883,16.0,0.5899212871740833,0.7,0.0,1.0
884,16.0,0.5899212871740833,0.7,0.0,1.0
885,18.0,0.5131268000863328,0.7,0.0,1.0
886,18.0,0.5131268000863328,0.7,0.0,1.0
887,17.0,0.5515240436302081,0.6,0.0,1.0
888,18.0,0.5131268000863328,0.6,0.0,1.0
889,18.0,0.5131268000863328,0.6,0.0,1.0
890,19.0,0.4747295565424576,0.7,0.0,1.0
891,18.0,0.5131268000863328,0.6,0.0,1.0
892,17.0,0.5515240436302081,0.55,0.0,1.0
893,18.0,0.5131268000863328,0.55,0.0,1.0
894,19.0,0.4747295565424576,0.6,0.0,1.0
895,19.0,0.4747295565424576,0.5,0.0,1.0
896,18.0,0.5131268000863328,0.6,0.0,1.0
897,17.0,0.5515240436302081,0.6,0.0,1.0
898,19.0,0.4747295565424576,0.55,0.0,1.0
899,17.0,0.5515240436302081,0.55,0.0,1.0
900,18.0,0.5131268000863328,0.6,0.0,1.0
901,19.0,0.4747295565424576,0.5,0.0,1.0
902,19.0,0.4747295565424577,0.45,0.0,1.0
903,19.0,0.4747295565424577,0.5,0.0,1.0
904,19.0,0.4747295565424577,0.45,0.0,1.0
905,19.0,0.4747295565424576,0.7,0.0,1.0
906,18.0,0.5131268000863328,0.6,0.0,1.0
907,18.0,0.5131268000863328,0.6,0.0,1.0
908,18.0,0.5131268000863328,0.65,0.0,1.0
909,18.0,0.5131268000863328,0.55,0.0,1.0
910,19.0,0.4747295565424576,0.5,0.0,1.0
911,19.0,0.4747295565424576,0.5,0.0,1.0
912,19.0,0.4747295565424577,0.65,0.0,1.0
913,19.0,0.4747295565424577,0.55,0.0,1.0
914,20.0,0.43633231299858244,0.5,0.0,1.0
915,19.0,0.4747295565424576,0.5,0.0,1.0
916,19.0,0.4747295565424577,0.55,0.0,1.0
917,19.0,0.4747295565424577,0.45,0.0,1.0
918,20.0,0.43633231299858244,0.45,0.0,1.0
919,19.0,0.4747295565424577,0.45,0.0,1.0
920,20.0,0.43633231299858244,0.7,0.0,1.0
921,20.0,0.43633231299858244,0.6,0.0,1.0
922,18.0,0.5131268000863329,0.6,0.0,1.0
923,20.0,0.43633231299858244,0.6,0.0,1.0
924,20.0,0.43633231299858244,0.5,0.0,1.0
925,19.0,0.4747295565424577,0.5,0.0,1.0
926,20.0,0.43633231299858244,0.5,0.0,1.0
927,20.0,0.43633231299858244,0.6,0.0,1.0
928,20.0,0.43633231299858244,0.5,0.0,1.0
929,20.0,0.43633231299858244,0.5,0.0,1.0
930,19.0,0.4747295565424576,0.5,0.0,1.0
931,20.0,0.43633231299858244,0.5,0.0,1.0
932,19.0,0.4747295565424577,0.45,0.0,1.0
933,20.0,0.43633231299858244,0.4,0.0,1.0
934,19.0,0.4747295565424576,0.6,0.0,1.0
935,20.0,0.43633231299858244,0.6,0.0,1.0
936,20.0,0.43633231299858244,0.5,0.0,1.0
937,20.0,0.43633231299858244,0.5,0.0,1.0
938,20.0,0.43633231299858244,0.6,0.0,1.0
939,20.0,0.43633231299858244,0.5,0.0,1.0
940,20.0,0.43633231299858244,0.5,0.0,1.0
941,19.0,0.4747295565424576,0.55,0.0,1.0
942,18.0,0.5131268000863328,0.5,0.0,1.0
943,18.0,0.5131268000863328,0.5,0.0,1.0
944,19.0,0.4747295565424576,0.5,0.0,1.0
945,18.0,0.5131268000863328,0.5,0.0,1.0
946,18.0,0.5131268000863328,0.45,0.0,1.0
947,19.0,0.4747295565424576,0.4,0.0,1.0
948,18.0,0.5131268000863328,0.5,0.0,1.0
949,19.0,0.4747295565424576,0.4,0.0,1.0
950,20.0,0.43633231299858244,0.5,0.0,1.0
951,20.0,0.43633231299858244,0.5,0.0,1.0
952,19.0,0.4747295565424576,0.45,0.0,1.0
953,20.0,0.43633231299858244,0.4,0.0,1.0
954,19.0,0.4747295565424576,0.45,0.0,1.0
955,19.0,0.4747295565424577,0.4,0.0,1.0
956,19.0,0.4747295565424576,0.35,0.0,1.0
957,20.0,0.43633231299858244,0.35,0.0,1.0
958,19.0,0.4747295565424576,0.35,0.0,1.0
959,20.0,0.43633231299858244,0.4,0.0,1.0
960,19.0,0.4747295565424576,0.4,0.0,1.0
961,20.0,0.43633231299858244,0.4,0.0,1.0
962,20.0,0.43633231299858244,0.5,0.0,1.0
963,19.0,0.4747295565424576,0.45,0.0,1.0
964,19.0,0.4747295565424576,0.45,0.0,1.0
965,19.0,0.4747295565424577,0.35,0.0,1.0
966,20.0,0.43633231299858244,0.3,0.0,1.0
967,19.0,0.4747295565424576,0.8,0.0,1.0
968,19.0,0.4747295565424576,0.7,0.0,1.0
969,17.0,0.5515240436302081,0.7,0.0,1.0
970,17.0,0.5515240436302081,0.7,0.0,1.0
971,19.0,0.4747295565424576,0.7,0.0,1.0
972,20.0,0.43633231299858244,0.7,0.0,1.0
973,19.0,0.4747295565424576,0.6,0.0,1.0
974,19.0,0.4747295565424576,0.6,0.0,1.0
975,19.0,0.4747295565424576,0.6,0.0,1.0
976,19.0,0.4747295565424576,0.55,0.0,1.0
977,19.0,0.4747295565424576,0.6,0.0,1.0
978,20.0,0.43633231299858244,0.55,0.0,1.0
979,19.0,0.4747295565424577,0.5,0.0,1.0
980,20.0,0.43633231299858244,0.5,0.0,1.0
981,19.0,0.4747295565424576,0.6,0.0,1.0
982,18.0,0.5131268000863328,0.55,0.0,1.0
983,19.0,0.4747295565424577,0.55,0.0,1.0
984,19.0,0.4747295565424577,0.5,0.0,1.0
985,20.0,0.43633231299858244,0.4,0.0,1.0
986,20.0,0.43633231299858244,0.5,0.0,1.0
987,19.0,0.4747295565424577,0.5,0.0,1.0
988,19.0,0.4747295565424577,0.45,0.0,1.0
989,19.0,0.4747295565424576,0.7,0.0,1.0
990,19.0,0.4747295565424576,0.6,0.0,1.0
991,18.0,0.5131268000863328,0.6,0.0,1.0
992,20.0,0.43633231299858244,0.65,0.0,1.0
993,20.0,0.43633231299858244,0.55,0.0,1.0
994,18.0,0.5131268000863329,0.55,0.0,1.0
995,19.0,0.4747295565424577,0.65,0.0,1.0
996,19.0,0.4747295565424576,0.55,0.0,1.0
997,20.0,0.43633231299858244,0.5,0.0,1.0
998,19.0,0.4747295565424576,0.7,0.0,1.0
999,19.0,0.4747295565424576,0.6,0.0,1.0
1000,17.0,0.5515240436302081,0.6,0.0,1.0
1001,19.0,0.4747295565424576,0.6,0.0,1.0
1002,20.0,0.43633231299858244,0.5,0.0,1.0
1003,19.0,0.4747295565424577,0.55,0.0,1.0
1004,19.0,0.4747295565424576,0.6,0.0,1.0
1005,20.0,0.43633231299858244,0.6,0.0,1.0
1006,19.0,0.4747295565424577,0.5,0.0,1.0
1007,19.0,0.4747295565424576,0.45,0.0,1.0
1008,20.0,0.43633231299858244,0.5,0.0,1.0
1009,19.0,0.4747295565424576,0.6,0.0,1.0
1010,20.0,0.43633231299858244,0.5,0.0,1.0
1011,20.0,0.43633231299858244,0.5,0.0,1.0
1012,19.0,0.4747295565424577,0.5,0.0,1.0
1013,18.0,0.5131268000863329,0.5,0.0,1.0
1014,19.0,0.4747295565424576,0.7,0.0,1.0
1015,19.0,0.4747295565424577,0.65,0.0,1.0
1016,19.0,0.4747295565424577,0.7,0.0,1.0
1017,19.0,0.4747295565424577,0.6,0.0,1.0
1018,20.0,0.43633231299858244,0.6,0.0,1.0
1019,19.0,0.4747295565424576,0.6,0.0,1.0
1020,20.0,0.43633231299858244,0.6,0.0,1.0
1021,20.0,0.43633231299858244,0.5,0.0,1.0
1022,20.0,0.43633231299858244,0.5,0.0,1.0
1023,19.0,0.4747295565424576,0.6,0.0,1.0
1024,20.0,0.43633231299858244,0.5,0.0,1.0
1025,19.0,0.4747295565424577,0.65,0.0,1.0
1026,19.0,0.4747295565424577,0.55,0.0,1.0
1027,19.0,0.4747295565424577,0.55,0.0,1.0
1028,19.0,0.4747295565424576,0.6,0.0,1.0
1029,18.0,0.5131268000863328,0.6,0.0,1.0
